Trial	Stimulus	ExportStartTrialTimems	ExportEndTrialTimems	Participant	Color	CategoryGroup	Category	EyeLR	AOIName	AOIGroup	AOIScope	AOIOrder	AOISizepx	AOICoverage	TimetoFirstAppearancems	AppearanceCount	VisibleTimems	VisibleTime	Index	EventStartTrialTimems	EventEndTrialTimems	EventDurationms	FixationPositionXpx	FixationPositionYpx	FixationAveragePupilSizeXpx	FixationAveragePupilSizeYpx	FixationAveragePupilDiametermm	FixationDispersionXpx	FixationDispersionYpx	MousePositionXpx	MousePositionYpx
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	18	15	Local	32	36168	1.7	0	1	113678.7	100	120	38330	38838.1	508.1	1641.3	433.8	15.2	15.2	4	28.1	45.2	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	18	15	Local	32	36168	1.7	0	1	113678.7	100	121	38866.1	39150	283.9	1509.9	434.5	15.6	15.6	4.1	28.5	24.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	18	15	Local	32	36168	1.7	0	1	229908.3	100	142	39785.1	40165.1	380	1830.9	413.5	12.1	12.1	3.5	59.6	68.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	18	15	Local	32	36168	1.7	0	1	229908.3	100	143	40209.1	40365.1	156	1739.3	407.2	12	12	3.5	17.1	44.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	18	15	Local	32	36168	1.7	0	1	229908.3	100	144	40401.1	40633.2	232	1613.1	424.9	12	12	3.4	30.4	43.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	18	15	Local	32	36168	1.7	0	1	229908.3	100	145	40829.2	41117.2	288	1609.1	399.1	11.7	11.7	3.3	45.7	79.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	18	15	Local	32	36168	1.7	0	1	229908.3	100	147	41613.2	41917.2	304	1625.9	393	12.3	12.3	3.5	57.6	54.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	18	15	Local	32	36168	1.7	0	1	229908.3	100	148	41977.1	42213	235.8	1518.3	423.4	12.3	12.3	3.5	28.2	23.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	18	15	Local	32	36168	1.7	0	1	229908.3	100	209	62136	62268	132	1771.1	452.2	13.1	13.1	3.6	22.6	27.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	18	15	Local	32	36168	1.7	0	1	229908.3	100	211	62483.8	62627.8	144	1769.4	418.6	13	13	3.6	18.2	19.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	18	15	Local	32	36168	1.7	0	1	229908.3	100	212	62659.8	62999.9	340.1	1668.5	415	12.8	12.8	3.6	36.6	34.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	18	15	Local	32	36168	1.7	0	1	229908.3	100	213	63027.9	63235.9	208	1583.6	384.6	12.5	12.5	3.4	23.1	22.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	18	15	Local	32	36168	1.7	0	1	229908.3	100	253	75115.2	75383.2	268.1	1700.8	423.4	13.6	13.6	3.8	52.2	74.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	18	15	Local	32	36168	1.7	0	1	229908.3	100	254	75419.2	75675.1	255.9	1553.6	424.5	13.9	13.9	3.9	44	45.4	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	13	11	Local	33	17424	.8	0	1	113678.7	100	88	28410.7	28678.6	267.9	1815.4	360.8	16.6	16.6	4.4	36.2	23	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	13	11	Local	33	17424	.8	0	1	113678.7	100	89	28746.6	29030.5	284	1722.3	334.1	16.4	16.4	4.3	40	18.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	13	11	Local	33	17424	.8	0	1	229908.3	100	81	22270.3	22658.2	388	1744.2	294.5	14.6	14.6	4.2	42.3	72.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	13	11	Local	33	17424	.8	0	1	229908.3	100	110	30245.9	30857.7	611.8	1789.7	333.2	12.6	12.6	3.6	67.4	100.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	13	11	Local	33	17424	.8	0	1	229908.3	100	146	41417.2	41573.2	156	1745.2	339.6	11.9	11.9	3.4	48.5	29.1	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	37	30	Local	34	15136	.7	0	1	113678.7	100	275	87139.2	87351.2	212	1876.2	864.6	16.8	16.8	4.4	33.4	16.9	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	37	30	Local	34	15136	.7	0	1	113678.7	100	276	87403.2	87771.2	368	1806.7	850.8	16.6	16.6	4.3	31.4	38	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	37	30	Local	34	15136	.7	0	1	229908.3	100	593	198376.9	198937	560	1872.5	853.1	11.8	11.8	3.3	45.5	50.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	37	30	Local	34	15136	.7	0	1	229908.3	100	595	199544.9	200040.9	496	1819.4	883.8	12.1	12.1	3.4	72	33.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	37	30	Local	34	15136	.7	0	1	229908.3	100	597	200668.8	200852.8	183.9	1829.9	855.7	12.3	12.3	3.4	62.5	41.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	37	30	Local	34	15136	.7	0	1	229908.3	100	598	201232.8	202112.8	880	1809.1	862.3	12.6	12.6	3.5	56.8	89	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	37	30	Local	34	15136	.7	0	1	229908.3	100	635	213496.1	213704.1	208	1828.8	899.3	12.8	12.8	3.5	16.6	36.8	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	33	27	Local	35	22264	1.1	0	1	113678.7	100	243	78647.7	78743.7	96	1848.9	814.7	16.1	16.1	4.2	46.1	22.9	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	33	27	Local	35	22264	1.1	0	1	113678.7	100	244	78763.7	78943.7	180.1	1845.1	806.2	15.9	15.9	4.2	30.7	20.9	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	33	27	Local	35	22264	1.1	0	1	113678.7	100	245	78967.7	79239.7	272	1795.2	759	15.4	15.4	4	22.5	57	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	33	27	Local	35	22264	1.1	0	1	113678.7	100	246	79259.7	79423.7	164	1854.2	770.8	14.9	14.9	3.9	32.7	25.4	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	33	27	Local	35	22264	1.1	0	1	113678.7	100	247	79447.7	79683.6	235.9	1727.7	754.9	15	15	3.9	12.6	32.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	33	27	Local	35	22264	1.1	0	1	229908.3	100	553	182841.9	183201.7	359.9	1862.2	799.3	11.5	11.5	3.2	71.3	35.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	33	27	Local	35	22264	1.1	0	1	229908.3	100	554	183225.8	183537.8	312.1	1752.8	788.1	11.5	11.5	3.2	49	47.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	33	27	Local	35	22264	1.1	0	1	229908.3	100	557	184349.9	184513.7	163.9	1771	800.8	12	12	3.3	42	41	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	29	24	Local	36	24728	1.2	0	1	113678.7	100	214	70004.2	70180.2	176	1834	679.3	15.9	15.9	4.2	31.5	25.8	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	29	24	Local	36	24728	1.2	0	1	113678.7	100	215	70204.2	70540.1	335.8	1870.6	674.1	15.2	15.2	4	39.1	15.8	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	29	24	Local	36	24728	1.2	0	1	113678.7	100	216	70568.1	70820.1	252	1754.2	681.4	15	15	3.9	43.3	34.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	29	24	Local	36	24728	1.2	0	1	229908.3	100	478	159559.2	159735	175.8	1838.7	653.4	12.3	12.3	3.5	32	33	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	29	24	Local	36	24728	1.2	0	1	229908.3	100	531	176358.3	176478.3	120	1864.3	650.5	12.1	12.1	3.4	69.3	27.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	29	24	Local	36	24728	1.2	0	1	229908.3	100	532	176502.3	176654.3	152	1905.3	685.5	12.1	12.1	3.5	78.3	21.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	29	24	Local	36	24728	1.2	0	1	229908.3	100	533	176686.3	177158.3	472.1	1751.8	697.5	12.2	12.2	3.4	78.4	34.1	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	113678.7	100	149	48557.5	48981.5	424	1371.1	547.2	16.5	16.5	4.4	29.5	54.9	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	113678.7	100	181	57569	57692.9	124	1468	549.3	17.7	17.7	4.7	52.6	10.2	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	113678.7	100	182	57740.9	58448.9	708	1848.7	616.9	16.1	16.1	4.2	59.6	40.5	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	113678.7	100	183	58484.9	58776.7	291.8	1756.4	615.6	15.4	15.4	4.1	38.3	20	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	113678.7	100	184	58804.7	58932.7	128	1641.6	619	15.9	15.9	4.2	13.5	25.3	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	113678.7	100	185	58952.7	59216.8	264.1	1689.6	618.5	16	16	4.2	29.2	18.1	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	113678.7	100	186	59240.8	59524.8	284	1573.1	624.2	16.2	16.2	4.3	15.9	13.1	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	113678.7	100	187	59544.8	59972.8	428	1531	627	16.3	16.3	4.3	31.2	42	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	113678.7	100	188	60004.8	60148.9	144.1	1378.4	624.9	16.1	16.1	4.2	29.7	18	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	113678.7	100	189	60180.9	60388.8	208	1455.6	620.5	16	16	4.2	13.7	20	-	-
Trial001	RichText3.rtf	0	113678.7	1017	DarkOliveGreen	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	113678.7	100	191	61000.8	61188.6	187.9	1388.9	602.5	15.4	15.4	4.1	51.3	30.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	315	98302.9	98403	100	1860.4	558.8	12.7	12.7	3.5	20.1	15.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	355	110730.2	110866.2	136	1419.4	556.4	12.4	12.4	3.4	31.6	23.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	356	110918.2	111386.2	468	1844.9	576.2	12.1	12.1	3.4	43.6	36.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	357	111418.2	111630.1	212	1744.6	584.8	11.9	11.9	3.3	37.9	11.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	358	111670.1	111890.1	220	1662.3	595.9	11.7	11.7	3.2	27.6	28.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	359	111918.1	112121.9	203.7	1558.8	589.2	11.5	11.5	3.2	21.6	33.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	360	112369.9	112546	176.1	1519.1	587	11.3	11.3	3.1	23.5	50	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	361	112586.1	113161.9	575.9	1415	592.7	11.8	11.8	3.2	26.8	18.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	362	113450	113718.1	268.1	1622.1	568	12.1	12.1	3.3	68.3	80.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	363	113758.1	113990.1	232	1817.1	589.5	12.4	12.4	3.5	88.1	74.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	364	114086	114393.8	307.8	1704.2	586.9	12.7	12.7	3.5	27.6	36.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	365	114433.8	114849.9	416.1	1488.1	585.9	12.6	12.6	3.4	22.7	24.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	366	114877.9	115209.8	331.9	1352.7	604.9	12.3	12.3	3.3	46.7	38.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	396	127041.3	127517.2	476	1805.7	582.1	13	13	3.6	54.6	51.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	397	127545.2	127937.2	392	1664.6	593	13.1	13.1	3.7	50.5	35.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	398	127969.2	128365.1	395.9	1509.2	617.8	13.1	13.1	3.7	44.9	42.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	399	128393.1	128641.1	248	1566.6	627.9	13.1	13.1	3.7	33.6	19.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	400	128841.1	129585	743.9	1423.9	594.7	13.6	13.6	3.8	94.6	80.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	401	129833.1	130217	384	1396.5	618.8	14.1	14.1	3.9	33.2	47.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	404	130924.9	131129	204.1	1441	578.2	14	14	3.9	30.5	24.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	405	131165	131673	508	1385.8	610.4	14.5	14.5	4	25.1	46.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	406	131697	132061	364	1410.1	616.5	14.2	14.2	3.9	37	53.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	407	132277	132452.9	175.9	1503	601.2	13.9	13.9	3.8	34.4	52.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	408	132476.9	132688.8	212	1435.3	619.5	14.1	14.1	3.9	22.2	34.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	411	133768.8	134112.8	344	1343.3	618.4	14	14	3.8	48.1	35.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	413	134424.8	134800.5	375.7	1464.3	630.2	13.8	13.8	3.8	33	63.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	414	134856.5	135880.6	1024.1	1790.7	616.1	13.5	13.5	3.8	73.4	75.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	415	136136.7	136408.7	272.1	1734.5	612.5	13.8	13.8	3.9	32.4	33.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	416	136452.7	136588.7	136	1625	592.3	13.7	13.7	3.8	13.2	15.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	417	136608.7	136708.7	100	1627.4	617.5	13.5	13.5	3.7	6.9	35	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	418	136744.7	136828.7	84	1673.5	595.5	13.2	13.2	3.7	18	18.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	419	136896.7	137336.7	440	1513	606.7	12.8	12.8	3.6	20.4	30	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	420	137364.6	137552.5	187.9	1419	605.1	12.6	12.6	3.5	37.9	34.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	421	137580.5	137756.5	176	1442.7	604	12.5	12.5	3.5	22	24.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	426	139820.4	140036.5	216.1	1403.7	553.7	12	12	3.3	37.2	84.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	427	140116.6	140344.4	227.8	1816.7	599.8	11.9	11.9	3.4	47.4	54	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	428	140372.4	140600.4	228	1900.6	563	12.1	12.1	3.5	23.5	21.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	429	140668.4	140932.4	264	1774.9	614.3	12.4	12.4	3.5	20.3	20.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	430	141180.4	141324.4	144	1750.2	593.1	12.6	12.6	3.6	40.3	26.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	431	141356.4	142016.3	659.9	1618.9	601.2	12.7	12.7	3.5	66.8	67.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	432	142060.3	142196.3	136	1611.1	608.1	12.5	12.5	3.5	76.3	41.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	433	142236.3	142624.2	388	1888	594.7	12.8	12.8	3.7	58.8	67	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	434	142652.2	143016.3	364	1810.3	593.7	13.4	13.4	3.8	49.4	73.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	435	143068.3	143360.2	291.9	1698.4	622	13.5	13.5	3.8	48.6	25.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	436	143400.2	143588.3	188.1	1895.6	607.3	13.3	13.3	3.8	50.9	36.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	437	143856.1	144912.2	1056.1	1825.7	612.9	12.9	12.9	3.7	113.4	69.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	438	144956.2	145244.2	288	1707.9	597.3	12.8	12.8	3.6	40.8	28.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	439	145288.2	145472.1	184	1900.5	593.8	13.1	13.1	3.7	77.2	72.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	440	145816.1	145975.9	159.8	1800.1	558.1	12.6	12.6	3.6	65.2	36.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	441	146027.8	146255.9	228.2	1595.3	617.6	13	13	3.6	44.8	47.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	442	146292	146560	268	1799.2	603.2	13	13	3.7	36.3	56.5	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	443	146592	147084	492	1725.3	605.8	12.8	12.8	3.6	54.6	56.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	444	147116	147284	168	1642.8	577.9	13.1	13.1	3.7	59.3	35.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	445	147336	147684	348	1562.8	597.3	13.2	13.2	3.6	26.7	41	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	446	147720	147904.1	184	1502.6	584.1	12.9	12.9	3.6	32.9	20.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	447	147936.1	148167.9	231.9	1394.8	595.7	12.6	12.6	3.5	44.1	37.4	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	448	148443.8	148643.9	200.1	1880.5	586.7	12	12	3.4	42.5	54.1	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	449	148687.9	148931.9	244	1819.7	570.6	12.6	12.6	3.6	22.1	20.9	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	450	149327.8	149395.9	68.1	1743.7	604.8	12.7	12.7	3.6	28.7	18.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	451	149427.9	149835.8	407.9	1848.3	578.5	13.2	13.2	3.8	44.5	44.8	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	452	149867.7	150063.8	196.1	1761.9	596	13.6	13.6	3.8	30.5	21.6	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	453	150091.9	150307.8	216	1691.1	589.8	13.7	13.7	3.9	32.2	51.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	454	150343.8	150819.8	475.9	1832.5	605.2	13.6	13.6	3.9	55.2	30.3	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	455	151155.7	151511.8	356	1813.4	605.5	13.2	13.2	3.7	41.7	75.7	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	456	151535.8	151699.7	164	1859.2	632.2	13.4	13.4	3.8	25.3	26.2	-	-
Trial001	RichText3.rtf	0	229908.3	1026	DeepPink	Eye	Fixation	Right	26	22	Local	37	50776	2.4	0	1	229908.3	100	457	151727.7	152735.7	1008	1745	615.7	13.5	13.5	3.8	47.1	45.7	-	-
